Id,Comune,Sesso,Anni,Popolazione
022235,Altavalle,maschi,60,8
022235,Altavalle,maschi,64,13
022235,Altavalle,maschi,66,10
022235,Altavalle,maschi,68,8
022235,Altavalle,maschi,70,17
022235,Altavalle,maschi,74,10
022235,Altavalle,maschi,77,7
022235,Altavalle,maschi,78,5
022235,Altavalle,maschi,81,13
022235,Altavalle,maschi,83,6
022235,Altavalle,maschi,84,2
022235,Altavalle,maschi,86,2
022235,Altavalle,maschi,87,2
022235,Altavalle,maschi,89,2
022235,Altavalle,maschi,91,0
022235,Altavalle,maschi,92,0
022235,Altavalle,maschi,95,0
022235,Altavalle,maschi,96,0
022235,Altavalle,maschi,97,0
022235,Altavalle,maschi,98,0
022235,Altavalle,maschi,100,0
022235,Altavalle,femmine,1,7
022235,Altavalle,femmine,4,5
022235,Altavalle,femmine,5,4
022235,Altavalle,femmine,6,5
022235,Altavalle,femmine,7,8
022235,Altavalle,femmine,8,3
022235,Altavalle,femmine,10,6
022235,Altavalle,femmine,11,5
022235,Altavalle,femmine,14,13
022235,Altavalle,femmine,16,4
022235,Altavalle,femmine,18,9
022235,Altavalle,femmine,21,13
022235,Altavalle,femmine,23,12
022235,Altavalle,femmine,25,9
022235,Altavalle,femmine,26,8
022235,Altavalle,femmine,28,11
022235,Altavalle,femmine,29,8
022235,Altavalle,femmine,31,7
022235,Altavalle,femmine,32,8
022235,Altavalle,femmine,34,6
022235,Altavalle,femmine,38,14
022235,Altavalle,femmine,40,4
022235,Altavalle,femmine,42,8
022235,Altavalle,femmine,44,7
022235,Altavalle,femmine,47,14
022235,Altavalle,femmine,49,12
022235,Altavalle,femmine,52,13
022235,Altavalle,femmine,54,12
022235,Altavalle,femmine,57,10
022235,Altavalle,femmine,60,10
022235,Altavalle,femmine,62,13
022235,Altavalle,femmine,63,17
022235,Altavalle,femmine,67,8
022235,Altavalle,femmine,68,7
022235,Altavalle,femmine,70,9
022235,Altavalle,femmine,71,9
022235,Altavalle,femmine,72,13
022235,Altavalle,femmine,76,9
022235,Altavalle,femmine,80,11
022235,Altavalle,femmine,83,6
022235,Altavalle,femmine,85,5
022235,Altavalle,femmine,86,8
022235,Altavalle,femmine,88,2
022235,Altavalle,femmine,90,2
022235,Altavalle,femmine,94,2
022235,Altavalle,femmine,96,1
022235,Altavalle,femmine,98,2
022235,Altavalle,totale,1,10
022235,Altavalle,totale,3,17
022235,Altavalle,totale,5,11
022235,Altavalle,totale,7,16
022235,Altavalle,totale,8,14
022235,Altavalle,totale,9,17
022235,Altavalle,totale,10,18
022235,Altavalle,totale,11,12
022235,Altavalle,totale,13,18
022235,Altavalle,totale,15,12
022235,Altavalle,totale,17,15
022235,Altavalle,totale,19,19
022235,Altavalle,totale,22,21
022235,Altavalle,totale,24,14
022235,Altavalle,totale,25,16
022235,Altavalle,totale,27,16
022235,Altavalle,totale,28,21
022235,Altavalle,totale,30,13
022235,Altavalle,totale,31,14
022235,Altavalle,totale,33,15
022235,Altavalle,totale,34,15
022235,Altavalle,totale,35,14
022235,Altavalle,totale,37,14
022235,Altavalle,totale,39,15
022235,Altavalle,totale,40,13
022235,Altavalle,totale,41,19
022235,Altavalle,totale,43,17
022235,Altavalle,totale,46,23
022235,Altavalle,totale,49,22
022235,Altavalle,totale,51,24
022235,Altavalle,totale,52,34
022235,Altavalle,totale,57,18
022235,Altavalle,totale,59,20
022235,Altavalle,totale,60,18
022235,Altavalle,totale,61,19
022235,Altavalle,totale,65,14
022235,Altavalle,totale,67,16
022235,Altavalle,totale,69,12
022235,Altavalle,totale,70,26
022235,Altavalle,totale,71,20
022235,Altavalle,totale,72,22
022235,Altavalle,totale,75,20
022235,Altavalle,totale,76,14
022235,Altavalle,totale,77,14
022235,Altavalle,totale,80,20
022235,Altavalle,totale,81,21
022235,Altavalle,totale,82,15
022235,Altavalle,totale,85,12
022235,Altavalle,totale,87,5
022235,Altavalle,totale,88,7
022235,Altavalle,totale,90,5
022235,Altavalle,totale,91,0
022235,Altavalle,totale,92,5
022235,Altavalle,totale,93,3
022235,Altavalle,totale,97,2
022236,Altopiano Della Vigolana,maschi,2,22
022236,Altopiano Della Vigolana,maschi,4,14
022236,Altopiano Della Vigolana,maschi,6,24
022236,Altopiano Della Vigolana,maschi,8,28
022236,Altopiano Della Vigolana,maschi,10,28
022236,Altopiano Della Vigolana,maschi,12,27
022236,Altopiano Della Vigolana,maschi,13,32
022236,Altopiano Della Vigolana,maschi,15,28
022236,Altopiano Della Vigolana,maschi,16,22
022236,Altopiano Della Vigolana,maschi,18,38
022236,Altopiano Della Vigolana,maschi,19,27
022236,Altopiano Della Vigolana,maschi,20,27
022236,Altopiano Della Vigolana,maschi,22,15
022236,Altopiano Della Vigolana,maschi,23,35
022236,Altopiano Della Vigolana,maschi,25,31
022236,Altopiano Della Vigolana,maschi,27,27
022236,Altopiano Della Vigolana,maschi,30,23
022236,Altopiano Della Vigolana,maschi,32,24
022236,Altopiano Della Vigolana,maschi,34,32
022236,Altopiano Della Vigolana,maschi,36,26
022236,Altopiano Della Vigolana,maschi,37,21
022236,Altopiano Della Vigolana,maschi,38,35
022236,Altopiano Della Vigolana,maschi,39,25
022236,Altopiano Della Vigolana,maschi,42,32
022236,Altopiano Della Vigolana,maschi,44,35
022236,Altopiano Della Vigolana,maschi,45,36
022236,Altopiano Della Vigolana,maschi,47,36
022236,Altopiano Della Vigolana,maschi,50,45
022236,Altopiano Della Vigolana,maschi,55,48
022236,Altopiano Della Vigolana,maschi,56,51
022236,Altopiano Della Vigolana,maschi,58,37
022236,Altopiano Della Vigolana,maschi,59,45
022236,Altopiano Della Vigolana,maschi,60,38
022236,Altopiano Della Vigolana,maschi,61,50
022236,Altopiano Della Vigolana,maschi,62,43
022236,Altopiano Della Vigolana,maschi,64,33
022236,Altopiano Della Vigolana,maschi,66,27
022236,Altopiano Della Vigolana,maschi,68,33
022236,Altopiano Della Vigolana,maschi,70,27
022236,Altopiano Della Vigolana,maschi,74,28
022236,Altopiano Della Vigolana,maschi,77,12
022236,Altopiano Della Vigolana,maschi,78,10
022236,Altopiano Della Vigolana,maschi,81,12
022236,Altopiano Della Vigolana,maschi,82,7
022236,Altopiano Della Vigolana,maschi,83,16
022236,Altopiano Della Vigolana,maschi,84,9
022236,Altopiano Della Vigolana,maschi,86,12
022236,Altopiano Della Vigolana,maschi,87,7
022236,Altopiano Della Vigolana,maschi,89,8
022236,Altopiano Della Vigolana,maschi,92,2
022236,Altopiano Della Vigolana,maschi,95,0
022236,Altopiano Della Vigolana,maschi,96,0
022236,Altopiano Della Vigolana,maschi,98,0
022236,Altopiano Della Vigolana,maschi,99,0
022236,Altopiano Della Vigolana,femmine,1,20
022236,Altopiano Della Vigolana,femmine,4,27
022236,Altopiano Della Vigolana,femmine,5,29
022236,Altopiano Della Vigolana,femmine,7,23
022236,Altopiano Della Vigolana,femmine,10,28
022236,Altopiano Della Vigolana,femmine,11,19
022236,Altopiano Della Vigolana,femmine,14,23
022236,Altopiano Della Vigolana,femmine,16,29
022236,Altopiano Della Vigolana,femmine,18,29
022236,Altopiano Della Vigolana,femmine,20,23
022236,Altopiano Della Vigolana,femmine,21,24
022236,Altopiano Della Vigolana,femmine,23,22
022236,Altopiano Della Vigolana,femmine,25,32
022236,Altopiano Della Vigolana,femmine,26,17
022236,Altopiano Della Vigolana,femmine,31,27
022236,Altopiano Della Vigolana,femmine,33,30
022236,Altopiano Della Vigolana,femmine,34,20
022236,Altopiano Della Vigolana,femmine,35,22
022236,Altopiano Della Vigolana,femmine,36,28
022236,Altopiano Della Vigolana,femmine,38,25
022236,Altopiano Della Vigolana,femmine,40,33
022236,Altopiano Della Vigolana,femmine,41,25
022236,Altopiano Della Vigolana,femmine,42,27
022236,Altopiano Della Vigolana,femmine,44,36
022236,Altopiano Della Vigolana,femmine,46,55
022236,Altopiano Della Vigolana,femmine,47,50
022236,Altopiano Della Vigolana,femmine,49,36
022236,Altopiano Della Vigolana,femmine,52,54
022236,Altopiano Della Vigolana,femmine,54,44
022236,Altopiano Della Vigolana,femmine,57,43
022236,Altopiano Della Vigolana,femmine,58,40
022236,Altopiano Della Vigolana,femmine,59,34
022236,Altopiano Della Vigolana,femmine,60,42
022236,Altopiano Della Vigolana,femmine,61,38
022236,Altopiano Della Vigolana,femmine,63,29
022236,Altopiano Della Vigolana,femmine,67,32
022236,Altopiano Della Vigolana,femmine,70,22
022236,Altopiano Della Vigolana,femmine,71,26
022236,Altopiano Della Vigolana,femmine,72,25
022236,Altopiano Della Vigolana,femmine,73,19
022236,Altopiano Della Vigolana,femmine,76,16
022236,Altopiano Della Vigolana,femmine,78,12
022236,Altopiano Della Vigolana,femmine,80,18
022236,Altopiano Della Vigolana,femmine,81,18
022236,Altopiano Della Vigolana,femmine,83,15
022236,Altopiano Della Vigolana,femmine,84,10
022236,Altopiano Della Vigolana,femmine,85,14
022236,Altopiano Della Vigolana,femmine,86,13
022236,Altopiano Della Vigolana,femmine,88,10
022236,Altopiano Della Vigolana,femmine,90,7
022236,Altopiano Della Vigolana,femmine,94,6
022236,Altopiano Della Vigolana,femmine,96,2
022236,Altopiano Della Vigolana,femmine,98,1
022236,Altopiano Della Vigolana,totale,3,43
022236,Altopiano Della Vigolana,totale,5,54
022236,Altopiano Della Vigolana,totale,8,61
022236,Altopiano Della Vigolana,totale,9,56
022236,Altopiano Della Vigolana,totale,11,43
022236,Altopiano Della Vigolana,totale,13,59
022236,Altopiano Della Vigolana,totale,15,63
022236,Altopiano Della Vigolana,totale,17,58
022236,Altopiano Della Vigolana,totale,19,55
022236,Altopiano Della Vigolana,totale,20,50
022236,Altopiano Della Vigolana,totale,21,57
022236,Altopiano Della Vigolana,totale,22,42
022236,Altopiano Della Vigolana,totale,24,70
022236,Altopiano Della Vigolana,totale,27,43
022236,Altopiano Della Vigolana,totale,28,45
022236,Altopiano Della Vigolana,totale,30,47
022236,Altopiano Della Vigolana,totale,31,61
022236,Altopiano Della Vigolana,totale,33,50
022236,Altopiano Della Vigolana,totale,34,52
022236,Altopiano Della Vigolana,totale,35,53
022236,Altopiano Della Vigolana,totale,37,52
022236,Altopiano Della Vigolana,totale,39,52
022236,Altopiano Della Vigolana,totale,40,58
022236,Altopiano Della Vigolana,totale,41,51
022236,Altopiano Della Vigolana,totale,43,80
022236,Altopiano Della Vigolana,totale,46,106
022236,Altopiano Della Vigolana,totale,49,66
022236,Altopiano Della Vigolana,totale,51,71
022236,Altopiano Della Vigolana,totale,52,96
022236,Altopiano Della Vigolana,totale,56,104
022236,Altopiano Della Vigolana,totale,57,86
022236,Altopiano Della Vigolana,totale,59,79
022236,Altopiano Della Vigolana,totale,60,80
022236,Altopiano Della Vigolana,totale,61,88
022236,Altopiano Della Vigolana,totale,63,65
022236,Altopiano Della Vigolana,totale,67,62
022236,Altopiano Della Vigolana,totale,69,64
022236,Altopiano Della Vigolana,totale,71,50
022236,Altopiano Della Vigolana,totale,74,57
022236,Altopiano Della Vigolana,totale,75,31
022236,Altopiano Della Vigolana,totale,76,27
022236,Altopiano Della Vigolana,totale,77,30
022236,Altopiano Della Vigolana,totale,78,22
022236,Altopiano Della Vigolana,totale,79,39
022236,Altopiano Della Vigolana,totale,80,27
022236,Altopiano Della Vigolana,totale,81,30
022236,Altopiano Della Vigolana,totale,82,31
022236,Altopiano Della Vigolana,totale,84,19
022236,Altopiano Della Vigolana,totale,87,22
022236,Altopiano Della Vigolana,totale,90,8
022236,Altopiano Della Vigolana,totale,92,8
022236,Altopiano Della Vigolana,totale,93,7
022236,Altopiano Della Vigolana,totale,97,3
022236,Altopiano Della Vigolana,totale,98,1
022237,Amblar-Don,maschi,1,4
022237,Amblar-Don,maschi,3,2
022237,Amblar-Don,maschi,5,3
022237,Amblar-Don,maschi,9,3
022237,Amblar-Don,maschi,11,2
022237,Amblar-Don,maschi,12,1
022237,Amblar-Don,maschi,16,1
022237,Amblar-Don,maschi,19,3
022237,Amblar-Don,maschi,20,2
022237,Amblar-Don,maschi,21,1
022237,Amblar-Don,maschi,30,5
022237,Amblar-Don,maschi,31,5
022237,Amblar-Don,maschi,32,0
022237,Amblar-Don,maschi,33,4
022237,Amblar-Don,maschi,35,3
022237,Amblar-Don,maschi,36,0
022237,Amblar-Don,maschi,37,5
022237,Amblar-Don,maschi,38,6
022237,Amblar-Don,maschi,41,2
022237,Amblar-Don,maschi,43,5
022237,Amblar-Don,maschi,44,2
022237,Amblar-Don,maschi,46,2
022237,Amblar-Don,maschi,47,4
022237,Amblar-Don,maschi,49,5
022237,Amblar-Don,maschi,50,7
022237,Amblar-Don,maschi,51,3
022237,Amblar-Don,maschi,52,3
022237,Amblar-Don,maschi,54,1
022237,Amblar-Don,maschi,55,3
022237,Amblar-Don,maschi,57,2
022237,Amblar-Don,maschi,58,3
022237,Amblar-Don,maschi,59,5
022237,Amblar-Don,maschi,61,4
022237,Amblar-Don,maschi,65,5
022237,Amblar-Don,maschi,67,9
022237,Amblar-Don,maschi,68,3
022237,Amblar-Don,maschi,69,6
022237,Amblar-Don,maschi,70,3
022237,Amblar-Don,maschi,71,2
022237,Amblar-Don,maschi,73,3
022237,Amblar-Don,maschi,74,3
022237,Amblar-Don,maschi,75,2
022237,Amblar-Don,maschi,76,3
022237,Amblar-Don,maschi,77,3
022237,Amblar-Don,maschi,78,3
022237,Amblar-Don,maschi,80,2
022237,Amblar-Don,maschi,81,1
022237,Amblar-Don,maschi,82,1
022237,Amblar-Don,maschi,83,1
022237,Amblar-Don,maschi,87,1
022237,Amblar-Don,maschi,91,1
022237,Amblar-Don,maschi,94,0
022237,Amblar-Don,maschi,96,0
022237,Amblar-Don,maschi,97,0
022237,Amblar-Don,maschi,98,0
022237,Amblar-Don,femmine,0,4
022237,Amblar-Don,femmine,1,1
022237,Amblar-Don,femmine,3,1
022237,Amblar-Don,femmine,11,5
022237,Amblar-Don,femmine,13,1
022237,Amblar-Don,femmine,15,3
022237,Amblar-Don,femmine,17,1
022237,Amblar-Don,femmine,18,4
022237,Amblar-Don,femmine,19,1
022237,Amblar-Don,femmine,21,2
022237,Amblar-Don,femmine,22,2
022237,Amblar-Don,femmine,27,1
022237,Amblar-Don,femmine,29,4
022237,Amblar-Don,femmine,31,3
022237,Amblar-Don,femmine,32,4
022237,Amblar-Don,femmine,33,3
022237,Amblar-Don,femmine,35,4
022237,Amblar-Don,femmine,37,7
022237,Amblar-Don,femmine,39,4
022237,Amblar-Don,femmine,40,4
022237,Amblar-Don,femmine,43,2
022237,Amblar-Don,femmine,45,5
022237,Amblar-Don,femmine,46,5
022237,Amblar-Don,femmine,48,5
022237,Amblar-Don,femmine,49,5
022237,Amblar-Don,femmine,51,2
022237,Amblar-Don,femmine,53,3
022237,Amblar-Don,femmine,54,4
022237,Amblar-Don,femmine,56,2
022237,Amblar-Don,femmine,58,3
022237,Amblar-Don,femmine,59,3
022237,Amblar-Don,femmine,62,1
022237,Amblar-Don,femmine,66,5
022237,Amblar-Don,femmine,67,5
022237,Amblar-Don,femmine,69,0
022237,Amblar-Don,femmine,70,1
022237,Amblar-Don,femmine,72,3
022237,Amblar-Don,femmine,73,3
022237,Amblar-Don,femmine,75,3
022237,Amblar-Don,femmine,77,5
022237,Amblar-Don,femmine,79,5
022237,Amblar-Don,femmine,80,3
022237,Amblar-Don,femmine,87,1
022237,Amblar-Don,femmine,89,0
022237,Amblar-Don,femmine,93,0
022237,Amblar-Don,femmine,95,0
022237,Amblar-Don,femmine,97,0
022237,Amblar-Don,femmine,99,0
022237,Amblar-Don,femmine,100,0
022237,Amblar-Don,totale,0,7
022237,Amblar-Don,totale,2,11
022237,Amblar-Don,totale,4,5
022237,Amblar-Don,totale,6,10
022237,Amblar-Don,totale,8,6
022237,Amblar-Don,totale,12,3
022237,Amblar-Don,totale,13,5
022237,Amblar-Don,totale,14,4
022237,Amblar-Don,totale,16,4
022237,Amblar-Don,totale,17,2
022237,Amblar-Don,totale,18,7
022237,Amblar-Don,totale,19,4
022237,Amblar-Don,totale,23,8
022237,Amblar-Don,totale,26,8
022237,Amblar-Don,totale,27,7
022237,Amblar-Don,totale,29,8
022237,Amblar-Don,totale,30,11
022237,Amblar-Don,totale,32,4
022237,Amblar-Don,totale,34,8
022237,Amblar-Don,totale,36,0
022237,Amblar-Don,totale,37,12
022237,Amblar-Don,totale,39,7
022237,Amblar-Don,totale,42,4
022237,Amblar-Don,totale,45,9
022237,Amblar-Don,totale,48,10
022237,Amblar-Don,totale,50,10
022237,Amblar-Don,totale,51,5
022237,Amblar-Don,totale,53,7
022237,Amblar-Don,totale,55,7
022237,Amblar-Don,totale,56,6
022237,Amblar-Don,totale,58,6
022237,Amblar-Don,totale,59,8
022237,Amblar-Don,totale,60,8
022237,Amblar-Don,totale,62,3
022237,Amblar-Don,totale,64,7
022237,Amblar-Don,totale,66,8
022237,Amblar-Don,totale,68,6
022237,Amblar-Don,totale,69,6
022237,Amblar-Don,totale,70,4
022237,Amblar-Don,totale,72,4
022237,Amblar-Don,totale,74,9
022237,Amblar-Don,totale,75,5
022237,Amblar-Don,totale,78,6
022237,Amblar-Don,totale,79,7
022237,Amblar-Don,totale,81,2
022237,Amblar-Don,totale,86,2
022237,Amblar-Don,totale,89,1
022237,Amblar-Don,totale,92,1
022237,Amblar-Don,totale,93,1
022237,Amblar-Don,totale,95,0
022237,Amblar-Don,totale,96,1
022237,Amblar-Don,totale,97,0
022237,Amblar-Don,totale,98,0
022237,Amblar-Don,totale,99,0
022237,Amblar-Don,totale,100,0
022238,Borgo Chiese,maschi,2,8
022238,Borgo Chiese,maschi,3,17
022238,Borgo Chiese,maschi,6,12
022238,Borgo Chiese,maschi,8,5
022238,Borgo Chiese,maschi,9,12
022238,Borgo Chiese,maschi,12,10
022238,Borgo Chiese,maschi,15,16
022238,Borgo Chiese,maschi,17,12
022238,Borgo Chiese,maschi,18,10
022238,Borgo Chiese,maschi,19,12
022238,Borgo Chiese,maschi,24,9
022238,Borgo Chiese,maschi,29,4
022238,Borgo Chiese,maschi,30,12
022238,Borgo Chiese,maschi,32,8
022238,Borgo Chiese,maschi,35,12
022238,Borgo Chiese,maschi,36,11
022238,Borgo Chiese,maschi,37,10
022238,Borgo Chiese,maschi,39,14
022238,Borgo Chiese,maschi,41,10
022238,Borgo Chiese,maschi,42,15
022238,Borgo Chiese,maschi,43,10
022238,Borgo Chiese,maschi,45,14
022238,Borgo Chiese,maschi,48,13
022238,Borgo Chiese,maschi,50,19
022238,Borgo Chiese,maschi,51,15
022238,Borgo Chiese,maschi,54,14
022238,Borgo Chiese,maschi,55,17
022238,Borgo Chiese,maschi,56,12
022238,Borgo Chiese,maschi,58,19
022238,Borgo Chiese,maschi,62,20
022238,Borgo Chiese,maschi,63,9
022238,Borgo Chiese,maschi,64,11
022238,Borgo Chiese,maschi,65,11
022238,Borgo Chiese,maschi,66,12
022238,Borgo Chiese,maschi,68,11
022238,Borgo Chiese,maschi,69,13
022238,Borgo Chiese,maschi,77,11
022238,Borgo Chiese,maschi,79,9
022238,Borgo Chiese,maschi,81,9
022238,Borgo Chiese,maschi,82,6
022238,Borgo Chiese,maschi,84,7
022238,Borgo Chiese,maschi,89,4
022238,Borgo Chiese,maschi,91,3
022238,Borgo Chiese,maschi,96,0
022238,Borgo Chiese,maschi,97,0
022238,Borgo Chiese,maschi,99,0
022238,Borgo Chiese,maschi,100,0
022238,Borgo Chiese,femmine,0,5
022238,Borgo Chiese,femmine,1,4
022238,Borgo Chiese,femmine,2,9
022238,Borgo Chiese,femmine,3,5
022238,Borgo Chiese,femmine,9,7
022238,Borgo Chiese,femmine,12,8
022238,Borgo Chiese,femmine,15,10
022238,Borgo Chiese,femmine,17,8
022238,Borgo Chiese,femmine,18,5
022238,Borgo Chiese,femmine,19,11
022238,Borgo Chiese,femmine,21,13
022238,Borgo Chiese,femmine,22,16
022238,Borgo Chiese,femmine,27,18
022238,Borgo Chiese,femmine,29,10
022238,Borgo Chiese,femmine,31,13
022238,Borgo Chiese,femmine,32,7
022238,Borgo Chiese,femmine,33,8
022238,Borgo Chiese,femmine,35,11
022238,Borgo Chiese,femmine,37,5
022238,Borgo Chiese,femmine,39,16
022238,Borgo Chiese,femmine,40,9
022238,Borgo Chiese,femmine,42,14
022238,Borgo Chiese,femmine,43,12
022238,Borgo Chiese,femmine,45,14
022238,Borgo Chiese,femmine,46,11
022238,Borgo Chiese,femmine,48,11
022238,Borgo Chiese,femmine,49,11
022238,Borgo Chiese,femmine,51,17
022238,Borgo Chiese,femmine,53,12
022238,Borgo Chiese,femmine,56,21
022238,Borgo Chiese,femmine,58,15
022238,Borgo Chiese,femmine,59,19
022238,Borgo Chiese,femmine,62,11
022238,Borgo Chiese,femmine,72,10
022238,Borgo Chiese,femmine,73,14
022238,Borgo Chiese,femmine,75,9
022238,Borgo Chiese,femmine,76,8
022238,Borgo Chiese,femmine,77,6
022238,Borgo Chiese,femmine,79,10
022238,Borgo Chiese,femmine,80,13
022238,Borgo Chiese,femmine,82,11
022238,Borgo Chiese,femmine,84,9
022238,Borgo Chiese,femmine,87,6
022238,Borgo Chiese,femmine,89,6
022238,Borgo Chiese,femmine,93,4
022238,Borgo Chiese,femmine,95,1
022238,Borgo Chiese,femmine,97,0
022238,Borgo Chiese,femmine,99,1
022238,Borgo Chiese,femmine,100,0
022238,Borgo Chiese,totale,0,10
022238,Borgo Chiese,totale,2,17
022238,Borgo Chiese,totale,4,15
022238,Borgo Chiese,totale,6,18
022238,Borgo Chiese,totale,8,21
022238,Borgo Chiese,totale,14,21
022238,Borgo Chiese,totale,16,23
022238,Borgo Chiese,totale,17,20
022238,Borgo Chiese,totale,18,15
022238,Borgo Chiese,totale,19,23
022238,Borgo Chiese,totale,20,16
022238,Borgo Chiese,totale,22,33
022238,Borgo Chiese,totale,23,18
022238,Borgo Chiese,totale,24,20
022238,Borgo Chiese,totale,26,19
022238,Borgo Chiese,totale,27,24
022238,Borgo Chiese,totale,29,14
022238,Borgo Chiese,totale,30,23
022238,Borgo Chiese,totale,32,15
022238,Borgo Chiese,totale,34,13
022238,Borgo Chiese,totale,36,21
022238,Borgo Chiese,totale,37,15
022238,Borgo Chiese,totale,38,17
022238,Borgo Chiese,totale,39,30
022238,Borgo Chiese,totale,42,29
022238,Borgo Chiese,totale,44,19
022238,Borgo Chiese,totale,45,28
022238,Borgo Chiese,totale,46,24
022238,Borgo Chiese,totale,48,24
022238,Borgo Chiese,totale,53,28
022238,Borgo Chiese,totale,55,39
022238,Borgo Chiese,totale,56,33
022238,Borgo Chiese,totale,58,34
022238,Borgo Chiese,totale,59,33
022238,Borgo Chiese,totale,60,30
022238,Borgo Chiese,totale,62,31
022238,Borgo Chiese,totale,64,22
022238,Borgo Chiese,totale,65,24
022238,Borgo Chiese,totale,66,25
022238,Borgo Chiese,totale,70,23
022238,Borgo Chiese,totale,72,25
022238,Borgo Chiese,totale,74,25
022238,Borgo Chiese,totale,75,15
022238,Borgo Chiese,totale,77,17
022238,Borgo Chiese,totale,78,17
022238,Borgo Chiese,totale,80,24
022238,Borgo Chiese,totale,81,19
022238,Borgo Chiese,totale,82,17
022238,Borgo Chiese,totale,83,10
022238,Borgo Chiese,totale,84,16
022238,Borgo Chiese,totale,86,12
022238,Borgo Chiese,totale,89,10
022238,Borgo Chiese,totale,92,6
022238,Borgo Chiese,totale,95,2
022238,Borgo Chiese,totale,96,1
022238,Borgo Chiese,totale,97,0
022238,Borgo Chiese,totale,98,0
022238,Borgo Chiese,totale,99,1
022238,Borgo Chiese,totale,100,0
022239,Borgo Lares,maschi,1,3
022239,Borgo Lares,maschi,2,4
022239,Borgo Lares,maschi,4,3
022239,Borgo Lares,maschi,5,4
022239,Borgo Lares,maschi,6,2
022239,Borgo Lares,maschi,8,4
022239,Borgo Lares,maschi,14,2
022239,Borgo Lares,maschi,16,5
022239,Borgo Lares,maschi,18,7
022239,Borgo Lares,maschi,19,5
022239,Borgo Lares,maschi,20,4
022239,Borgo Lares,maschi,23,5
022239,Borgo Lares,maschi,25,5
022239,Borgo Lares,maschi,26,3
022239,Borgo Lares,maschi,28,5
022239,Borgo Lares,maschi,29,5
022239,Borgo Lares,maschi,30,4
022239,Borgo Lares,maschi,32,2
022239,Borgo Lares,maschi,34,7
022239,Borgo Lares,maschi,35,7
022239,Borgo Lares,maschi,36,5
022239,Borgo Lares,maschi,38,5
022239,Borgo Lares,maschi,40,2
022239,Borgo Lares,maschi,44,4
022239,Borgo Lares,maschi,46,2
022239,Borgo Lares,maschi,47,2
022239,Borgo Lares,maschi,51,3
022239,Borgo Lares,maschi,52,6
022239,Borgo Lares,maschi,53,5
022239,Borgo Lares,maschi,55,4
022239,Borgo Lares,maschi,58,4
022239,Borgo Lares,maschi,60,4
022239,Borgo Lares,maschi,61,8
022239,Borgo Lares,maschi,64,5
022239,Borgo Lares,maschi,66,2
022239,Borgo Lares,maschi,67,2
022239,Borgo Lares,maschi,70,8
022239,Borgo Lares,maschi,72,5
022239,Borgo Lares,maschi,74,9
